ID,ID_person,Model,Power,Price
953,13305,Infiniti,190.0,1156831
954,15562,Daewoo,178.0,2736833
955,5251,Toyota,440.0,2658171
956,9486,Audi,136.0,670777
957,5303,Nissan,126.0,1502117
958,7346,Infiniti,456.0,731300
959,772,Nissan,283.0,666084
960,3425,Subaru,156.0,3071982
961,13862,Infiniti,348.0,3025538
962,320,Subaru,189.0,3934425
964,5562,Daewoo,282.0,787702
965,7676,LADA,247.0,2932564
966,13604,LADA,342.0,726780
967,8322,LADA,147.0,1185382
968,9889,Nissan,379.0,1937481
969,3618,KIA,309.0,3625708
970,18811,BMW,407.0,2894249
972,8591,Toyota,135.0,1217052
973,4215,Nissan,170.0,3680943
974,9219,BMW,82.0,1373953
975,16539,Daewoo,219.0,1334325
976,4920,Daewoo,462.0,3614939
977,10668,BMW,289.0,1851625
978,9209,Infiniti,109.0,1931830
979,9286,Audi,413.0,3837605
980,2265,Infiniti,428.0,3458634
981,4795,Mercedez-Benz,469.0,2708686
982,2539,BMW,424.0,284058
983,16102,Infiniti,114.0,1132872
984,626,Infiniti,288.0,2514048
985,2701,Toyota,190.0,3486451
986,2079,KIA,263.0,2242912
987,8499,Toyota,290.0,1889047
988,8527,Audi,179.0,2872866
989,6555,Infiniti,272.0,3150620
990,6544,Mercedez-Benz,416.0,2872409
991,1166,Infiniti,108.0,1364946
992,8667,KIA,403.0,1637803
993,18676,BMW,482.0,855618
995,14074,Infiniti,488.0,458403
997,15180,BMW,462.0,813008
998,14243,Ford,418.0,3297084
999,16675,KIA,88.0,3712559
1000,6542,KIA,447.0,2323757
1001,2455,Ford,112.0,1620718
1002,8371,Audi,254.0,1864633
1003,17075,Ford,286.0,980016
1004,418,KIA,155.0,3350547
1005,12629,Mercedez-Benz,310.0,2204678
1006,19887,Mercedez-Benz,379.0,3134602
1008,6408,Audi,74.0,1967572
1009,6706,Subaru,290.0,1680891
1010,17625,Infiniti,126.0,3445241
1011,1248,LADA,113.0,3630323
1013,12171,Audi,195.0,1882677
1015,4376,Ford,210.0,264438
1016,6124,Mercedez-Benz,429.0,861256
1017,14499,Mercedez-Benz,224.0,3593160
1019,4137,BMW,393.0,1807604
1020,16267,Audi,125.0,3711059
1021,15622,Nissan,458.0,963004
1022,15349,Subaru,449.0,3034298
1026,13033,KIA,211.0,868166
1027,17334,Toyota,187.0,1193311
1028,11897,KIA,418.0,395542
1029,14971,Infiniti,247.0,1194669
1031,15231,Toyota,104.0,2994381
1032,16438,Infiniti,127.0,1001323
1033,17139,BMW,386.0,1081922
1034,14624,Infiniti,387.0,2242889
1037,8829,Mercedez-Benz,380.0,1485284
1038,15984,BMW,145.0,2143853
1039,4405,Infiniti,200.0,982327
1040,11800,Toyota,396.0,534460
1041,14715,BMW,471.0,1877391
1042,6343,BMW,270.0,863676
1044,1380,Daewoo,309.0,3084342
1045,10810,Mercedez-Benz,311.0,3313114
1046,10563,Subaru,190.0,3762135
1049,8904,Subaru,470.0,3310522
1050,12525,Mercedez-Benz,88.0,2616698
1051,883,Toyota,187.0,3358160
1052,2079,LADA,115.0,872631
1055,16762,BMW,212.0,743962
1056,16392,Subaru,473.0,273261
1058,17393,Toyota,280.0,950084
1059,15682,Nissan,384.0,682455
1060,5876,Daewoo,109.0,2419945
1061,19375,Mercedez-Benz,443.0,260123
1063,11120,BMW,254.0,3621294
1064,17297,Daewoo,92.0,3210205
1065,7149,Toyota,478.0,217229
1066,17277,Ford,74.0,3703199
1067,5228,Ford,197.0,2221205
1068,4071,Subaru,454.0,3119731
1069,6932,LADA,309.0,2021134
1070,19070,Infiniti,103.0,1774992
1071,6171,Daewoo,267.0,915976
1072,15763,Nissan,409.0,789890
1073,3778,KIA,306.0,3223964
1074,12453,Mercedez-Benz,310.0,840202
1075,6361,Nissan,248.0,837215
1078,9562,Infiniti,490.0,3081539
1079,12763,Ford,398.0,1714454
1080,10567,Ford,492.0,200800
1082,4126,Nissan,88.0,2312986
1083,2177,Subaru,317.0,1639605
1084,5551,Ford,204.0,3978791
1086,4975,Audi,183.0,2722523
1087,9845,Ford,72.0,1300790
1089,8667,Audi,387.0,3464807
1090,1903,Ford,143.0,2374994
1091,14032,Daewoo,258.0,1620225
1092,17993,Mercedez-Benz,117.0,711816
1094,19928,Infiniti,458.0,1783226
1095,10980,Daewoo,275.0,756173
1096,16893,Audi,367.0,1823923
1097,7770,Ford,141.0,1961901
1098,14031,Mercedez-Benz,174.0,3293727
1099,8327,Subaru,237.0,3556766
1100,339,Nissan,308.0,3254925
1101,18557,Nissan,174.0,876705
1102,16401,KIA,444.0,2378681
1103,7129,Mercedez-Benz,290.0,1337185
1104,14892,Mercedez-Benz,494.0,993280
1105,11464,Subaru,376.0,3599857
1106,4485,Mercedez-Benz,238.0,2837676
1107,8119,KIA,117.0,1306818
1108,3174,BMW,207.0,1310003
1109,13387,Ford,156.0,2076764
1111,2826,Toyota,361.0,1090388
1112,19777,Mercedez-Benz,311.0,2675487
1113,13547,Subaru,413.0,2571943
1114,6991,LADA,169.0,1504091
1115,11922,Ford,238.0,3917744
1116,5719,Audi,370.0,2906193
1117,6784,Ford,338.0,3490407
1118,2808,Daewoo,127.0,1117955
1119,3224,Toyota,115.0,1357773
1122,6356,Mercedez-Benz,489.0,2512908
1123,17176,LADA,264.0,3260425
1124,489,KIA,366.0,3604043
1125,3605,Toyota,290.0,3119908
1126,921,Mercedez-Benz,380.0,2124615
1128,10473,KIA,195.0,3719021
1129,9384,LADA,221.0,1736411
1130,3838,Nissan,153.0,2503721
1131,2143,Nissan,310.0,3566049
1132,8124,Audi,130.0,2170384
1133,6506,Infiniti,121.0,2712325
1134,10441,Infiniti,100.0,639062
1135,12590,Mercedez-Benz,196.0,3021903
1136,12182,Infiniti,134.0,3725077
1137,8381,Daewoo,351.0,3375589
1138,14122,Ford,401.0,3634372
1139,883,BMW,336.0,3423963
1141,399,Infiniti,118.0,818129
1142,16617,Daewoo,437.0,1830487
1143,4038,Mercedez-Benz,418.0,848095
1144,8054,Audi,430.0,3453783
1145,11214,LADA,115.0,758584
1147,2808,Infiniti,242.0,3749916
1149,10465,LADA,493.0,2840134
1151,8591,Nissan,153.0,3895580
1152,19195,Nissan,99.0,2701086
1154,10091,LADA,467.0,2509929
1155,2781,Nissan,183.0,257499
1156,11901,LADA,118.0,1280104
1158,7453,KIA,491.0,2304548
1159,2073,Mercedez-Benz,221.0,1851062
1160,9213,KIA,321.0,1393598
1161,12966,LADA,440.0,2605562
1162,2066,Subaru,315.0,3722318
1163,14175,Ford,193.0,1597461
1164,14615,Ford,318.0,2185102
1165,6681,KIA,297.0,3522117
1166,14907,KIA,295.0,3723588
1167,16322,Toyota,200.0,2261149
1168,16200,BMW,426.0,957234
1170,9140,Nissan,395.0,1080407
1171,104,BMW,431.0,3892891
1172,6740,Subaru,368.0,3094034
1173,8193,Audi,365.0,2329184
1174,8978,KIA,173.0,2123246
1175,7990,Subaru,106.0,2518806
1178,2192,Infiniti,484.0,3042064
1181,8461,Mercedez-Benz,148.0,3630560
1182,9018,BMW,395.0,3411485
1184,5708,Audi,471.0,640481
1186,6327,KIA,244.0,2788843
1187,11979,Daewoo,151.0,1470074
1188,9608,Daewoo,419.0,933562
1189,11124,Infiniti,278.0,3977558
1190,11744,Nissan,477.0,2226272
1191,18528,Infiniti,245.0,1302721
1192,5520,LADA,240.0,3047184
1193,12461,Ford,193.0,3238593
1194,12156,KIA,71.0,2315972
1196,13947,Mercedez-Benz,491.0,2564221
1197,7687,Toyota,234.0,1303270
1199,12014,BMW,467.0,3780169
1200,16186,Mercedez-Benz,438.0,649754
1201,12740,Daewoo,387.0,3140517
1202,18889,Toyota,359.0,3077897
1203,14548,Nissan,214.0,2672748
1204,8013,Audi,253.0,666171
1206,6206,Mercedez-Benz,361.0,2115132
1208,10565,Audi,123.0,3023922
1209,17339,Daewoo,153.0,483550
1210,12269,LADA,251.0,3036191
1212,14261,KIA,213.0,3813014
1213,10939,Toyota,401.0,1294778
1214,4749,Infiniti,104.0,804535
1215,12453,Audi,136.0,2011247
1217,5274,LADA,198.0,1742778
1218,10614,Audi,424.0,2406999
1219,1122,Toyota,92.0,2894668
1220,1063,Subaru,371.0,436135
1221,13958,KIA,412.0,2717309
1222,2435,Subaru,170.0,586990
1223,10588,Daewoo,203.0,972589
1224,10733,BMW,227.0,3677722
1225,15907,KIA,389.0,1889163
1226,18187,Infiniti,370.0,2784274
1229,13151,BMW,324.0,203696
1230,19223,Mercedez-Benz,373.0,237513
1231,19188,Subaru,427.0,2409818
1232,3735,Ford,409.0,2887182
1233,15859,KIA,334.0,3324426
1237,12475,Mercedez-Benz,456.0,3306928
1238,12687,KIA,420.0,1227906
1239,17953,KIA,80.0,452957
1240,14957,Daewoo,190.0,3218089
1242,19565,Audi,154.0,3167373
1243,3679,Ford,363.0,3023260
1244,6165,Nissan,338.0,1789580
1245,6838,Toyota,491.0,827036
1246,17901,Subaru,95.0,3395221
1247,222,Subaru,85.0,2398621
1248,1493,KIA,494.0,2163041
1249,7289,Toyota,376.0,1894063
1250,9148,Toyota,86.0,731969
1251,2118,Mercedez-Benz,322.0,2150748
1252,10923,Mercedez-Benz,468.0,381219
1253,9081,KIA,446.0,3794745
1254,7063,Infiniti,122.0,3147606
1255,15786,LADA,344.0,2336101
1256,9329,Subaru,132.0,1183186
1257,14916,Audi,208.0,3558785
1258,17787,Infiniti,361.0,3946420
1259,8614,Daewoo,173.0,1060200
1260,13388,LADA,383.0,3123592
1262,14377,Subaru,480.0,376247
1263,8343,BMW,354.0,3694097
1264,14824,Toyota,417.0,3911633
1265,5687,Daewoo,135.0,2022337
1266,11331,Daewoo,203.0,2522423
1267,3807,Infiniti,290.0,3009168
1268,19112,Nissan,371.0,2052032
1269,2780,Subaru,492.0,604344
1271,12833,Subaru,233.0,768256
1272,11280,BMW,365.0,984337
1273,7322,Nissan,250.0,3815222
1274,15067,Toyota,197.0,3210786
1275,1189,KIA,168.0,2407248
1276,2181,Nissan,480.0,2149446
1277,18811,Infiniti,472.0,2277158
1278,6628,LADA,72.0,599919
1279,933,Daewoo,128.0,1402246
1281,19246,LADA,100.0,2450615
1282,5355,BMW,409.0,2128695
1284,9801,BMW,436.0,339934
1286,11990,Daewoo,441.0,2949196
1287,13178,Audi,363.0,1022654
1288,12049,KIA,233.0,1204863
1289,205,Audi,345.0,1908121
1290,19863,Mercedez-Benz,410.0,413245
1292,17631,KIA,154.0,1140726
1293,14009,Audi,416.0,3874009
1296,15292,Subaru,72.0,391221
1297,5930,Toyota,349.0,2472962
1298,11838,BMW,147.0,2968427
1299,8403,Toyota,111.0,1444304
1300,14484,Audi,278.0,1704029
1301,12892,Mercedez-Benz,263.0,1432268
1302,301,Daewoo,443.0,2376100
1303,15087,LADA,275.0,3966416
1304,14437,BMW,193.0,1099072
1305,756,Subaru,289.0,3995007
1306,14654,Daewoo,429.0,3728730
1307,2607,Ford,119.0,2944318
1311,3552,Toyota,351.0,1932330
1312,16612,Infiniti,385.0,3694771
1313,17969,KIA,267.0,1057678
1314,8875,Audi,244.0,343261
1315,5624,KIA,452.0,2366510
1317,10006,Audi,121.0,3943725
1318,2435,Daewoo,416.0,952225
1319,14945,BMW,345.0,610026
1320,6471,Audi,386.0,3308127
1321,1252,Mercedez-Benz,191.0,3849951
1322,19151,Toyota,389.0,401220
1323,16347,Toyota,147.0,3487202
1324,13220,Infiniti,321.0,3200534
1325,19357,Nissan,452.0,3879658
1327,3746,Infiniti,367.0,3093542
1328,11698,Audi,491.0,2362294
1329,7871,LADA,414.0,3099336
1330,7331,BMW,245.0,1230969
1331,210,Infiniti,265.0,1202983
1332,6497,LADA,340.0,2614569
1333,1750,BMW,497.0,1682590
1334,17075,Audi,358.0,2077900
1335,10414,Infiniti,365.0,1351939
1337,14513,Ford,466.0,3904325
1339,7110,Nissan,123.0,3458808
1340,1126,Subaru,394.0,3556950
1341,3228,Subaru,221.0,398085
1342,3297,Nissan,423.0,1119450
1343,14633,BMW,434.0,289228
1344,9921,Infiniti,354.0,1892557
1345,5887,KIA,97.0,1777462
1346,17178,KIA,77.0,2111489
1347,1994,Subaru,187.0,3014596
1348,2853,Mercedez-Benz,319.0,3047851
1349,10150,Audi,368.0,1389466
1351,9392,Ford,72.0,514333
1352,16372,Audi,303.0,3370573
1353,13415,BMW,398.0,3920158
1354,15934,LADA,300.0,1808976
1355,12444,LADA,363.0,3300760
1357,4772,Nissan,416.0,3301481
1358,2226,LADA,135.0,1755925
1361,17263,Infiniti,210.0,955590
1362,2359,Audi,210.0,1558215
1363,290,Nissan,428.0,3128947
1364,14005,BMW,193.0,3545612
1366,9148,Audi,307.0,3404443
1367,17619,Subaru,180.0,214128
1368,156,Subaru,396.0,714657
1371,2721,Toyota,492.0,3937476
1372,10383,Ford,130.0,1017599
1373,18440,Ford,89.0,593109
1374,19705,Toyota,126.0,1297308
1375,1756,Mercedez-Benz,499.0,2838504
1376,899,LADA,148.0,2848615
1377,19969,Infiniti,345.0,2861193
1378,2606,Toyota,378.0,2760611
1379,7179,Audi,408.0,2578749
1380,6626,Daewoo,333.0,2137390
1381,8187,Subaru,165.0,246279
1383,9311,LADA,264.0,3210594
1384,8189,Infiniti,432.0,3476232
1385,19377,KIA,338.0,454902
1386,3218,Audi,412.0,539142
1387,19087,KIA,250.0,2434675
1389,3496,LADA,253.0,320422
1392,15796,LADA,80.0,2067678
1393,9029,Infiniti,407.0,1703543
1394,2061,Nissan,261.0,1607453
1395,5588,Subaru,70.0,1158234
1396,6795,Subaru,135.0,3586648
1397,12871,Ford,89.0,2427398
1398,16724,Infiniti,229.0,2347380
1399,15308,Daewoo,171.0,446609
1400,3755,Toyota,469.0,3663776
1402,15067,Daewoo,263.0,2322154
1403,15297,Daewoo,79.0,3717344
1406,3380,Nissan,190.0,2820102
1407,1172,Ford,314.0,1627604
1408,2698,Subaru,82.0,3314921
1409,13833,BMW,382.0,367034
1410,14409,Infiniti,150.0,2165026
1411,16275,Ford,493.0,1297569
1412,4992,Ford,491.0,533750
1413,8479,Ford,213.0,1822782
1414,5498,LADA,258.0,440402
1415,12319,Toyota,453.0,2252779
1418,13498,Subaru,223.0,1595459
1419,6317,Audi,459.0,750382
1421,10245,Nissan,160.0,3388812
1422,13349,Infiniti,297.0,2873741
1423,18546,Mercedez-Benz,179.0,2141738
1424,19986,KIA,267.0,1068351
1426,4768,Ford,196.0,2639453
1427,1311,KIA,70.0,2831036
1428,7263,LADA,353.0,3453606
1429,7131,Toyota,448.0,2631812
1430,10605,LADA,231.0,1207577
1431,4319,Subaru,416.0,3508980
1433,4360,Subaru,101.0,3785486
1434,4879,Mercedez-Benz,222.0,3832114
1435,6759,Ford,171.0,3709051
1436,994,Daewoo,78.0,958535
1438,16777,Daewoo,311.0,858579
1439,11421,Mercedez-Benz,373.0,379049
1440,18331,Infiniti,378.0,2143402
1441,5048,Ford,485.0,289534
1443,4219,Audi,208.0,2657917
1444,13213,Subaru,200.0,1977270
1445,1375,Nissan,128.0,769760
1447,16069,Toyota,232.0,223837
1448,15378,KIA,95.0,3303130
1449,2552,LADA,401.0,1283187
1450,9159,Infiniti,368.0,361861
1451,17545,Ford,118.0,2272771
1452,4598,BMW,198.0,1919156
1453,13094,Mercedez-Benz,283.0,2128951
1454,522,KIA,458.0,2889678
1455,19147,KIA,479.0,1293280
1457,2589,Nissan,387.0,2114021
1459,825,Ford,302.0,3509353
1460,13775,Subaru,129.0,1695419
1461,702,Mercedez-Benz,280.0,1433690
1462,15400,Daewoo,392.0,3673473
1463,15182,Toyota,309.0,295819
1464,19680,Nissan,305.0,3861120
1466,568,Audi,261.0,2010141
1467,1916,Toyota,324.0,2823141
1468,14911,KIA,360.0,2067938
1469,8970,Toyota,414.0,3136440
1471,17077,LADA,224.0,648072
1472,19770,Subaru,216.0,1043287
1473,19595,Ford,298.0,1783201
1474,18004,Nissan,406.0,822264
1475,349,Audi,333.0,1527673
1476,17997,Audi,146.0,3097040
1479,7357,KIA,424.0,317524
1481,3049,Daewoo,314.0,812382
1482,8344,Infiniti,74.0,3868839
1484,8322,KIA,111.0,1797166
1485,2906,Audi,151.0,2725234
1486,15590,Infiniti,279.0,2047674
1487,1390,Audi,224.0,1951017
1488,9568,Subaru,185.0,700763
1489,18643,Toyota,128.0,2805970
1490,17165,BMW,395.0,3529897
1491,17508,Audi,382.0,597360
1492,666,LADA,116.0,2995563
1493,17230,Mercedez-Benz,337.0,2161423
1494,5792,Nissan,164.0,948407
1497,4531,Toyota,488.0,2509588
1501,9958,KIA,89.0,1773163
1502,6053,Ford,140.0,2608884
1503,1534,Nissan,430.0,3353939
1504,9408,Nissan,343.0,451334
1505,1336,Mercedez-Benz,85.0,1454246
1506,18490,Daewoo,249.0,3445361
1507,6698,Toyota,465.0,2715077
1508,13682,Subaru,159.0,1528507
1509,8663,Nissan,271.0,1434479
1510,18861,LADA,486.0,520511
1511,10907,Ford,118.0,2585272
1512,2237,LADA,497.0,3724851
1513,12438,LADA,154.0,606578
1514,2195,Toyota,496.0,3144124
1516,5459,Infiniti,254.0,1269774
1517,17988,Nissan,259.0,1602653
1518,13557,KIA,322.0,1222761
1519,14527,BMW,196.0,1416875
1520,5039,Nissan,362.0,866613
1521,15295,Daewoo,459.0,3313464
1522,566,Daewoo,241.0,707322
1525,3769,BMW,464.0,2594691
1527,13404,Daewoo,324.0,1211070
1528,7748,Subaru,264.0,1820706
1529,14092,Toyota,435.0,1985505
1531,13291,Audi,181.0,3784048
1532,10575,Ford,117.0,359944
1533,1609,BMW,202.0,1391040
1534,11285,Nissan,142.0,1507899
1537,15014,Toyota,420.0,2280936
1539,9007,Subaru,304.0,3786809
1540,16740,Nissan,210.0,301975
1541,4382,BMW,251.0,2852250
1542,5811,Mercedez-Benz,419.0,3454563
1543,4724,Ford,368.0,324661
1544,1711,BMW,400.0,1495220
1545,10693,Daewoo,108.0,2851292
1546,1896,Toyota,80.0,1408727
1547,17349,KIA,439.0,3061183
1548,14319,LADA,83.0,3000745
1551,7663,Subaru,354.0,487884
1552,8335,KIA,121.0,396253
1553,11944,KIA,261.0,1575472
1554,14898,KIA,411.0,3685606
1555,9761,KIA,157.0,3978296
1556,3423,Mercedez-Benz,454.0,3967836
1557,3075,Audi,230.0,3168008
1558,19022,Audi,483.0,3297783
1559,8295,Infiniti,441.0,792719
1560,8985,BMW,301.0,1031879
1561,16932,KIA,191.0,1559214
1562,15816,LADA,425.0,452385
1563,12850,Subaru,404.0,2745740
1564,5014,LADA,242.0,2376153
1565,8486,Nissan,183.0,682589
1566,18334,Infiniti,108.0,1640192
1567,7702,Audi,359.0,3879128
1568,10731,Mercedez-Benz,153.0,2132726
1569,15444,Ford,346.0,2527784
1570,2612,Toyota,74.0,459504
1571,9174,Ford,358.0,1391414
1572,6121,Daewoo,159.0,2774393
1573,10635,Toyota,311.0,3356948
1575,6525,Mercedez-Benz,267.0,1405878
1576,1924,KIA,99.0,699067
1577,15820,BMW,286.0,1860579
1578,19239,Toyota,419.0,3751989
1579,19866,KIA,431.0,3507455
1580,17928,Nissan,155.0,2434843
1581,13105,Audi,199.0,1264714
1582,7598,Mercedez-Benz,470.0,801168
1583,867,Toyota,115.0,3287206
1584,2048,KIA,79.0,2468033
1585,8966,Infiniti,307.0,615011
1586,14154,Subaru,174.0,792048
1587,11529,Toyota,243.0,2332337
1590,12826,Audi,269.0,1287462
1591,19183,Audi,79.0,1698008
1592,1139,Audi,310.0,994901
1593,16253,Daewoo,341.0,280569
1594,7728,Audi,134.0,3387512
1595,835,Subaru,135.0,3559049
1596,2663,Ford,292.0,3406930
1599,9113,Audi,117.0,3792988
1600,6729,Infiniti,403.0,1953366
1601,17026,Nissan,353.0,356255
1602,13244,Subaru,138.0,3265409
1603,7174,Infiniti,163.0,311804
1604,1936,Subaru,147.0,3516076
1605,11968,Toyota,313.0,2379092
1606,17391,BMW,189.0,864047
1607,19739,KIA,361.0,3669532
1608,1158,Audi,330.0,351827
1609,5570,Daewoo,84.0,2835636
1610,14589,Subaru,141.0,3252258
1611,18152,BMW,422.0,2802965
1612,8743,Mercedez-Benz,471.0,2484148
1613,7410,Mercedez-Benz,88.0,2414014
1614,18182,Subaru,247.0,309693
1615,15719,Infiniti,390.0,704574
1616,355,LADA,274.0,2045516
1617,7247,Ford,107.0,2560077
1618,15077,Mercedez-Benz,458.0,1788679
1620,36,BMW,341.0,1376927
1624,8501,Daewoo,470.0,3839153
1625,3622,KIA,254.0,3224118
1626,11517,BMW,254.0,1901433
1627,12398,Nissan,438.0,821605
1628,9867,Mercedez-Benz,465.0,2361287
1629,14188,Subaru,335.0,2667289
1630,10632,Ford,139.0,2668474
1631,4435,Ford,310.0,3866584
1632,19256,Toyota,419.0,3685695
1633,7707,Mercedez-Benz,181.0,3901329
1634,15002,LADA,246.0,574120
1635,15857,BMW,284.0,1606148
1636,18043,Toyota,377.0,1674197
1637,8893,BMW,152.0,3941361
1638,18705,KIA,306.0,3038428
1639,9672,Ford,137.0,3195911
1643,10532,LADA,150.0,963502
1644,18161,LADA,441.0,1030223
1645,12588,Toyota,357.0,3289724
1646,15583,Ford,116.0,233670
1647,16747,Infiniti,183.0,703682
1648,9979,LADA,237.0,2512536
1650,17482,Daewoo,288.0,279534
1651,2922,Toyota,75.0,2529593
1652,18881,Infiniti,136.0,294569
1654,15145,Infiniti,227.0,356342
1655,3794,Ford,295.0,1753712
1657,14975,BMW,213.0,1629769
1659,19124,BMW,72.0,343668
1660,15662,Infiniti,162.0,558727
1661,18968,Audi,175.0,1938551
1662,4303,BMW,73.0,2821052
1663,14416,KIA,280.0,1882177
1665,5890,Audi,289.0,3851915
1666,2653,BMW,424.0,2838475
1667,3945,Audi,180.0,998650
1668,16034,Daewoo,317.0,2674880
1669,3102,BMW,74.0,1228192
1671,8968,Subaru,412.0,3619115
1672,10658,Infiniti,170.0,3283882
1674,6769,Daewoo,190.0,1936653
1676,4082,LADA,480.0,1280624
1677,3582,Mercedez-Benz,341.0,3091306
1678,14089,Nissan,317.0,1681101
1679,8142,Mercedez-Benz,145.0,1062366
1680,13014,LADA,451.0,3436550
1681,15754,Audi,182.0,2365338
1683,19774,Infiniti,329.0,3981980
1684,11205,Nissan,406.0,3126877
1685,14078,KIA,81.0,1562088
1686,17750,Daewoo,113.0,1709229
1687,8495,Audi,238.0,2148441
1688,12494,KIA,108.0,1283435
1690,6638,Mercedez-Benz,460.0,1023482
1691,12935,Daewoo,426.0,767977
1692,9153,Subaru,233.0,280401
1693,14255,Nissan,453.0,209142
1694,13176,Audi,276.0,797721
1695,8913,Subaru,267.0,2345223
1696,18022,Nissan,152.0,2467519
1697,13533,Mercedez-Benz,184.0,2154549
1698,15116,KIA,411.0,3818854
1699,14591,BMW,121.0,3094752
1700,14374,Infiniti,369.0,3104583
1701,9681,KIA,149.0,2011364
1702,4178,Nissan,250.0,2577164
1703,9997,Subaru,395.0,2180804
1704,12447,Toyota,369.0,1926062
1705,2640,Audi,331.0,1270471
1706,12210,Mercedez-Benz,137.0,277415
1707,14361,Daewoo,137.0,3930761
1708,3280,Nissan,264.0,460848
1709,14097,Mercedez-Benz,382.0,2027332
1710,19566,Ford,81.0,524363
1713,2518,Mercedez-Benz,189.0,1091187
1715,2757,Nissan,435.0,3142168
1716,11614,Mercedez-Benz,193.0,1479538
1719,8186,Infiniti,377.0,1583834
1720,16927,Infiniti,271.0,3691228
1722,2493,LADA,499.0,3475593
1724,17287,Toyota,140.0,692158
1725,6630,Audi,171.0,3190714
1727,3282,Toyota,364.0,730966
1730,19106,Audi,465.0,1574848
1731,17762,Nissan,479.0,3024951
1732,13030,Ford,157.0,2598105
1733,19401,LADA,151.0,2399878
1734,15569,Daewoo,127.0,3681967
1735,18235,Mercedez-Benz,464.0,1017691
1736,6423,Audi,118.0,903578
1737,2077,Ford,160.0,245247
1739,8109,Daewoo,72.0,412543
1740,9702,Subaru,174.0,3276044
1742,8655,KIA,156.0,3826136
1743,6962,Toyota,76.0,2698414
1744,4657,Ford,353.0,2242036
1746,12278,LADA,401.0,1305627
1747,16063,Ford,447.0,288458
1748,5836,Mercedez-Benz,493.0,1512615
1749,19665,KIA,463.0,2615840
1750,14471,Audi,431.0,1563326
1751,11175,Infiniti,359.0,350101
1752,8801,LADA,298.0,1628574
1753,19196,BMW,451.0,917898
1756,7472,LADA,233.0,2221871
1757,8550,Audi,87.0,2289695
1758,15621,Nissan,346.0,1231796
1761,1835,BMW,174.0,2533894
1762,9989,LADA,354.0,457452
1764,17282,Mercedez-Benz,115.0,3662163
1765,8135,Toyota,155.0,1407163
1766,2827,Toyota,351.0,1280302
1767,7245,Ford,92.0,3481293
1768,15807,Subaru,113.0,2838544
1769,1357,LADA,350.0,646299
1771,3858,Ford,198.0,3623147
1772,17110,Toyota,487.0,2365058
1773,10859,Daewoo,367.0,2176682
1774,14769,Infiniti,399.0,1765591
1775,8853,Daewoo,366.0,2643903
1776,17927,Daewoo,447.0,2275904
1777,783,Toyota,114.0,3783137
1778,14422,LADA,262.0,1458187
1779,5699,BMW,478.0,1264148
1780,13346,Nissan,94.0,1403904
1781,9796,LADA,229.0,451590
1782,3403,LADA,189.0,1502055
1783,4681,Subaru,428.0,332267
1784,11705,Audi,154.0,1108612
1785,17142,Audi,89.0,1327951
1786,8682,LADA,135.0,3127626
1787,15428,Daewoo,465.0,3262269
1789,11675,BMW,305.0,1626164
1790,9829,KIA,326.0,3463329
1792,3021,KIA,139.0,380523
1793,17199,Infiniti,435.0,620707
1794,3861,Toyota,460.0,1913131
1795,741,BMW,281.0,3876598
1796,1841,Daewoo,354.0,1854448
1797,13491,Mercedez-Benz,360.0,2905974
1798,2059,LADA,369.0,2488992
1799,9721,Mercedez-Benz,220.0,426705
1802,15146,Ford,213.0,2095706
1803,10373,KIA,421.0,335729
1805,9602,Toyota,415.0,1168076
1806,1293,Mercedez-Benz,488.0,2173979
1807,5711,Infiniti,250.0,1829480
1808,19172,Infiniti,383.0,1226462
1809,17730,KIA,251.0,3478410
1810,4564,Subaru,395.0,988894
1812,16968,LADA,275.0,2662934
1813,12533,Toyota,252.0,1213724
1814,5294,Ford,343.0,2858222
1815,2513,Ford,457.0,2533796
1816,17131,KIA,391.0,3896340
1817,14343,LADA,425.0,3284800
1819,766,Subaru,439.0,1085028
1820,1768,BMW,307.0,2868619
1821,17859,Toyota,440.0,3439067
1822,6876,Nissan,253.0,736787
1825,2520,LADA,238.0,1844687
