ID,ID_person,Square,Rooms,Price
4640,15852,127,7.0,41783
4641,13381,75,4.0,19275
4642,587,81,4.0,19926
4643,16636,69,3.0,26082
4644,10169,74,3.0,17908
4645,12223,119,5.0,46886
4646,11457,108,5.0,30564
4647,13253,125,5.0,32625
4648,5570,107,4.0,40660
4649,8049,84,3.0,31500
4650,14034,116,5.0,25984
4651,16526,35,2.0,11165
4652,14389,72,4.0,27720
4653,11759,101,5.0,24745
4655,10002,121,6.0,39567
4656,6584,43,2.0,9847
4658,5598,104,4.0,21424
4659,11735,102,5.0,25194
4660,9389,102,4.0,35292
4661,972,82,4.0,29930
4662,15562,71,3.0,19951
4663,13561,127,6.0,44831
4665,6399,109,7.0,35752
4666,7910,63,3.0,14112
4667,408,79,4.0,17301
4668,2772,36,2.0,13032
4669,11441,67,2.0,13534
4670,13054,69,4.0,14490
4672,13417,115,6.0,27485
4673,8896,83,4.0,28635
4674,3529,35,1.0,9520
4675,5574,36,2.0,13644
4676,7813,98,6.0,36652
4677,14383,46,1.0,15226
4678,4676,128,7.0,42112
4679,14256,114,7.0,38304
4680,15295,92,4.0,35972
4681,3877,84,3.0,26292
4682,13790,121,7.0,30855
4684,13542,103,4.0,33063
4685,12989,72,3.0,27072
4686,11851,91,4.0,21931
4687,9849,55,2.0,18810
4689,9213,30,1.0,6900
4690,7241,54,2.0,11664
4691,8968,129,5.0,29154
4692,10686,75,3.0,28200
4693,8827,55,2.0,15345
4694,5187,83,4.0,17845
4695,12892,61,2.0,14152
4698,10062,104,4.0,37960
4699,3329,67,4.0,24589
4701,8787,58,3.0,19604
4702,8184,95,4.0,30685
4703,14025,78,3.0,26442
4704,1256,77,3.0,29414
4705,16526,69,2.0,24357
4706,17198,75,4.0,22950
4707,16827,73,4.0,16060
4708,15995,36,1.0,12780
4709,7593,90,3.0,18990
4710,17366,106,5.0,34874
4711,13573,125,8.0,46250
4712,3172,113,5.0,34465
4713,12322,37,1.0,8288
4714,11441,81,3.0,17739
4715,1832,104,4.0,37024
4716,2831,83,4.0,20750
4717,13990,99,5.0,32967
4718,6696,40,2.0,10680
4719,18379,122,7.0,39040
4720,486,66,3.0,16434
4721,13042,36,1.0,12888
4723,19378,98,6.0,21854
4725,3318,67,4.0,21306
4726,16963,107,6.0,37450
4727,4184,74,3.0,26196
4728,15381,123,7.0,40098
4729,14194,121,5.0,43197
4730,697,35,1.0,7280
4731,11739,65,3.0,20345
4732,14334,33,1.0,7821
4733,16425,40,2.0,14720
4734,10841,110,5.0,35090
4735,4249,68,4.0,20604
4736,4110,99,6.0,38709
4737,14022,99,5.0,24552
4738,19539,81,4.0,17415
4739,19448,122,7.0,29890
4740,17630,63,2.0,18648
4741,18945,98,4.0,28518
4742,14824,127,5.0,34036
4743,15146,40,2.0,11760
4744,18777,78,3.0,29874
4746,6866,122,5.0,39650
4747,18790,71,3.0,27832
4748,1002,90,4.0,34830
4749,11017,64,2.0,23616
4751,1428,54,3.0,17118
4752,5074,78,3.0,22464
4753,8107,40,1.0,11920
4754,5451,98,4.0,29792
4755,4255,88,4.0,33000
4757,3113,50,2.0,11250
4758,10817,60,2.0,23400
4759,17103,109,6.0,30847
4761,19405,49,3.0,9898
4762,12281,110,4.0,34650
4763,19712,39,2.0,11232
4766,12542,111,6.0,22755
4767,1258,123,6.0,41943
4768,5377,128,7.0,29056
4769,10737,64,3.0,13504
4770,1759,53,2.0,13303
4772,2488,103,4.0,24823
4773,18463,108,4.0,36288
4774,16996,85,4.0,19720
4775,2671,36,2.0,14148
4776,4722,129,8.0,37797
4777,3562,61,3.0,16470
4778,8090,105,4.0,40530
4780,9081,83,4.0,22327
4781,10474,41,2.0,14637
4782,7138,80,5.0,31040
4783,8207,42,1.0,15162
4785,1760,46,2.0,17112
4786,18731,113,5.0,37742
4787,4133,76,4.0,26600
4789,10656,96,4.0,21216
4790,685,38,1.0,8930
4792,6437,41,2.0,9102
4793,737,101,6.0,24139
4795,7706,46,3.0,14904
4796,6412,80,5.0,21040
4797,1313,77,4.0,24409
4798,7272,63,3.0,22869
4799,16266,83,3.0,22493
4800,2553,50,2.0,19600
4801,13950,125,7.0,35250
4802,14405,79,4.0,24095
4803,4008,37,1.0,8436
4804,2390,90,4.0,18000
4805,10052,81,4.0,32319
4807,4476,31,2.0,11005
4808,15000,123,8.0,29766
4809,4752,34,1.0,12274
4810,13637,125,7.0,49500
4811,9101,102,6.0,20502
4813,7716,121,7.0,27951
4814,6059,43,2.0,12513
4815,7016,39,1.0,10491
4816,9617,65,3.0,17160
4817,919,77,3.0,18249
4818,16728,95,5.0,25175
4819,16522,116,5.0,40600
4820,4910,51,2.0,15147
4821,9184,108,6.0,27108
4822,9973,117,6.0,42939
4823,14858,63,3.0,22239
4824,14489,111,6.0,38073
4826,12922,74,4.0,20646
4827,4404,83,3.0,17762
4828,18769,105,4.0,22995
4829,19367,100,5.0,38700
4830,16545,43,2.0,16770
4831,1361,45,2.0,12060
4833,2215,115,5.0,43700
4834,7641,116,4.0,40252
4835,14815,125,5.0,34375
4836,6072,61,3.0,18849
4837,9871,84,4.0,19404
4838,7964,45,2.0,16020
4839,7333,74,3.0,25160
4840,7982,125,5.0,44000
4841,5881,124,5.0,39928
4842,12364,89,3.0,20826
4843,12255,52,2.0,14976
4844,2650,102,5.0,37536
4846,8200,121,6.0,43076
4849,11812,104,6.0,28184
4850,17182,121,8.0,24200
4851,8761,117,7.0,37674
4852,6340,110,5.0,39270
4854,17398,66,2.0,18480
4855,16044,55,2.0,11990
4856,16743,98,4.0,35476
4857,2434,112,7.0,25088
4859,14593,43,1.0,13115
4860,5358,114,4.0,34998
4861,14551,85,4.0,26180
4862,18338,60,2.0,22260
4863,17212,83,3.0,23489
4864,8826,118,5.0,39176
4865,1011,42,2.0,13188
4866,8138,55,3.0,17435
4867,17815,56,3.0,19320
4868,16217,114,7.0,30324
4869,10690,46,3.0,15640
4870,15546,71,4.0,16898
4871,19947,51,2.0,18207
4872,19311,127,5.0,25527
4874,19889,66,3.0,15840
4875,14533,127,7.0,32004
4876,6532,79,5.0,24411
4877,14454,92,3.0,19504
4878,9417,77,3.0,29491
4879,16050,109,5.0,40548
4880,7926,115,6.0,27600
4881,7322,102,4.0,40494
4882,19716,109,5.0,29539
4883,11868,125,5.0,40375
4884,13079,77,3.0,22176
4885,11229,123,5.0,45018
4888,12808,115,7.0,38525
4889,5951,101,5.0,28179
4890,8793,113,4.0,39324
4891,649,70,3.0,25340
4892,8376,104,5.0,29744
4893,344,31,1.0,7378
4894,15942,116,6.0,23664
4895,9755,91,5.0,33215
4896,9071,43,2.0,13889
4897,8164,117,6.0,36036
4898,1285,71,3.0,19809
4899,7778,68,2.0,23460
4901,18274,34,1.0,12648
4902,1372,79,3.0,19592
4903,19394,57,3.0,20463
4904,6950,33,1.0,9636
4905,9269,74,4.0,15170
4907,3747,41,2.0,11357
4908,13618,55,2.0,19525
4910,10455,37,2.0,10323
4911,18057,119,7.0,31059
4913,6140,45,2.0,14310
4914,16778,92,4.0,27968
4915,3367,68,2.0,16048
4916,1286,103,5.0,37698
4917,15758,126,8.0,35280
4918,19418,34,1.0,6834
4919,17134,126,6.0,40950
4920,8468,108,6.0,37260
4921,2794,120,6.0,43680
4922,19493,35,1.0,8610
4923,12675,41,2.0,12095
4924,18604,49,2.0,10290
4925,3386,108,5.0,30132
4927,19899,108,5.0,33048
4928,19611,89,3.0,20292
4929,18036,105,7.0,23520
4932,6960,89,3.0,26789
4933,12954,110,5.0,42900
4934,13652,52,2.0,16796
4935,16349,117,6.0,38259
4936,669,60,2.0,17040
4937,19826,74,4.0,15836
4938,2337,65,3.0,20345
4939,14382,122,5.0,32452
4940,5092,59,3.0,23423
4942,17363,109,6.0,29430
4943,14966,65,2.0,14495
4944,8401,104,5.0,27976
4945,6098,113,5.0,29380
4946,13896,88,5.0,27456
4947,19412,114,6.0,37506
4948,6343,106,5.0,21200
4949,14615,102,6.0,26520
4950,14277,88,5.0,32560
4951,14634,58,3.0,19198
4952,8678,69,3.0,21390
4953,16840,103,5.0,20909
4954,18286,60,3.0,15060
4955,7166,110,5.0,35640
4956,10259,80,4.0,30800
4957,15756,74,4.0,16872
4958,7990,38,1.0,9120
4959,15601,34,1.0,7820
4960,16163,93,3.0,27156
4962,679,63,3.0,19089
4963,12281,41,2.0,14063
4964,19491,51,2.0,18105
4965,10762,68,2.0,17408
4966,5983,101,5.0,27573
4967,13092,82,3.0,20582
4968,1530,97,4.0,25996
4969,2199,38,2.0,10412
4970,6263,68,3.0,22712
4971,998,32,1.0,8128
4972,15799,67,4.0,16415
4973,7646,69,3.0,15801
4974,17106,64,3.0,25280
4976,17423,72,3.0,20232
4977,1179,81,4.0,22194
4978,3478,40,2.0,9760
4980,8174,38,1.0,9652
4981,2309,44,2.0,15752
4983,18172,82,4.0,30340
4984,4539,83,4.0,31789
4985,17947,46,2.0,15594
4986,6906,124,5.0,37696
4987,9225,44,2.0,11440
4988,3232,94,4.0,28106
4989,14249,98,4.0,34496
4992,6030,45,2.0,15210
4993,9808,120,5.0,24600
4994,19917,62,3.0,15810
4997,5878,99,4.0,34155
4998,13922,81,4.0,27621
4999,11928,82,3.0,23288
5000,12649,78,5.0,26832
5001,15231,55,3.0,11385
5002,14047,108,7.0,23004
5003,3208,98,4.0,21560
5005,3337,68,3.0,15096
5006,13553,47,2.0,15698
5007,13319,103,4.0,28840
5008,7806,41,1.0,9922
5009,7579,75,3.0,16950
5010,5624,74,4.0,27380
5013,12488,54,3.0,18144
5014,14714,109,4.0,22999
5015,3674,75,3.0,28950
5016,6124,104,5.0,25896
5017,2682,54,2.0,19332
5018,6275,54,2.0,17982
5019,17627,41,2.0,9840
5021,8735,41,2.0,16113
5022,3014,97,4.0,20661
5023,17028,119,6.0,31297
5024,8197,63,3.0,14427
5025,12518,62,2.0,13144
5026,15056,81,4.0,20250
5027,9629,70,4.0,17360
5028,6449,36,2.0,12960
5030,10055,129,6.0,37410
5031,7618,50,2.0,16150
5032,443,85,4.0,20145
5035,15542,68,4.0,16456
5036,7271,75,5.0,15075
5037,5789,121,6.0,46948
5038,4044,77,4.0,28336
5039,9178,111,4.0,22977
5040,19877,112,5.0,28896
5041,19758,41,2.0,16277
5042,7316,87,5.0,23751
5043,11539,58,2.0,19024
5044,14550,102,5.0,23256
5046,17927,73,3.0,15841
5047,15521,90,4.0,35280
5048,15740,107,5.0,29960
5049,10064,35,2.0,13545
5050,16854,80,4.0,31040
5051,12968,80,3.0,25360
5053,15753,109,5.0,39458
5054,10023,39,2.0,8931
5055,7184,60,2.0,20340
5056,5425,69,3.0,26151
5057,7018,108,6.0,41148
5058,16519,33,2.0,9504
5059,15087,110,4.0,27060
5061,4144,61,3.0,17202
5062,17328,96,5.0,33888
5063,1888,35,2.0,13860
5064,7879,57,3.0,18867
5065,10932,60,3.0,12360
5066,15630,112,5.0,34720
5067,8881,44,2.0,12408
5069,5048,66,3.0,14124
5070,17062,83,3.0,21912
5071,15106,39,2.0,11466
5072,9950,99,6.0,25443
5073,13646,71,3.0,15407
5074,9122,111,7.0,33633
5075,2795,35,1.0,8225
5076,9569,53,3.0,19716
5078,18366,68,3.0,17068
5080,4355,110,5.0,24530
5081,3220,30,1.0,8190
5082,537,91,3.0,30485
5083,2430,107,6.0,24931
5085,16852,114,5.0,41040
5087,8136,45,2.0,15345
5088,1489,54,2.0,20898
5089,17863,65,3.0,23855
5091,17979,68,3.0,16184
5092,13729,50,2.0,17250
5093,9183,42,2.0,13440
5094,1466,84,5.0,19740
5095,16940,61,3.0,21960
5096,18962,113,5.0,41132
5097,7722,110,4.0,39820
5098,17763,48,2.0,15792
5099,11607,47,2.0,18471
5100,6443,46,2.0,13202
5102,9080,39,2.0,13182
5103,19135,39,2.0,9594
5106,11306,102,6.0,39270
5107,1375,73,4.0,28470
5108,10859,84,3.0,21504
5109,7079,118,7.0,46728
5111,5233,118,7.0,43778
5112,894,96,4.0,24576
5113,9263,50,3.0,13100
5114,6801,54,2.0,11178
5115,2409,54,2.0,17928
5116,7716,111,5.0,26973
5118,18118,97,4.0,36763
5119,931,81,4.0,22518
5120,7108,125,7.0,32250
5121,1965,88,3.0,20152
5122,14229,68,3.0,22576
5123,12573,71,3.0,24850
5125,5770,94,5.0,26132
5126,12292,73,4.0,16352
5127,3553,99,4.0,25938
5128,16183,74,4.0,18278
5129,1590,66,3.0,16104
5130,9030,108,4.0,33048
5131,4962,78,3.0,23556
5132,2231,39,1.0,10920
5133,1732,98,5.0,26362
5134,17055,76,3.0,19836
5135,4528,61,3.0,13115
5136,3503,33,1.0,10164
5138,16358,83,3.0,22410
5139,4274,63,3.0,22680
5140,1492,102,6.0,29784
5141,13375,116,6.0,32364
5142,6971,93,4.0,26040
5143,5429,110,4.0,37620
5145,802,45,2.0,10800
5146,7740,76,3.0,21888
5148,10137,113,5.0,28250
5149,14958,85,4.0,21930
5150,19014,51,2.0,16983
5151,13500,78,3.0,20436
5152,707,73,3.0,23579
5155,7919,71,3.0,16898
5156,11393,56,2.0,19768
5157,8970,48,2.0,13056
5158,10560,122,5.0,42578
5159,16581,68,3.0,14824
5160,6201,58,3.0,19024
5161,11036,117,6.0,24921
5162,916,50,3.0,13950
5163,4760,116,5.0,37236
5164,19293,80,3.0,16080
5165,16736,62,3.0,17360
5166,19179,82,5.0,27552
5167,15465,53,2.0,16059
5168,16687,30,1.0,6750
5169,3329,75,4.0,28725
5170,12756,76,3.0,17100
5171,17069,101,6.0,39188
5172,18922,95,5.0,23845
5173,3247,113,6.0,37290
5174,8179,118,6.0,37406
5175,9114,123,7.0,39114
5176,3045,37,1.0,10397
5177,694,129,5.0,48762
5178,6187,124,6.0,42408
5179,18228,112,4.0,43120
5180,19212,55,2.0,21780
5181,3630,78,4.0,20904
5183,9235,106,5.0,29892
5184,8403,81,3.0,26649
5185,3368,60,3.0,19140
5186,4023,126,6.0,44478
5187,6418,63,2.0,14742
5188,2122,64,4.0,17920
5190,8008,76,3.0,30020
5192,2890,72,3.0,21816
5193,13349,62,2.0,13206
5194,9460,56,3.0,12152
5196,15409,108,5.0,22572
5197,9056,50,2.0,13050
5198,18393,110,5.0,29590
5199,16394,96,5.0,21120
5200,18355,112,7.0,41664
5201,8752,93,4.0,34317
5202,14268,41,2.0,15252
5203,17475,126,6.0,46242
5204,10194,113,7.0,26781
5205,18684,66,3.0,19404
5206,11465,73,3.0,23798
5207,17444,73,4.0,22630
5208,13114,76,3.0,23484
5210,11613,80,4.0,25920
5212,13278,97,5.0,31040
5213,9867,125,8.0,34750
5215,1554,81,5.0,31509
5216,17004,122,7.0,38308
5217,8319,50,2.0,17050
5218,7578,60,3.0,23940
5219,19367,95,4.0,27740
5220,4959,124,6.0,31868
5221,14329,48,2.0,16224
5223,11348,104,5.0,32656
5224,11890,39,2.0,8658
5225,18575,119,5.0,25228
5226,13272,56,2.0,18256
5227,15820,82,4.0,26322
5228,15220,94,5.0,35720
5230,10116,110,4.0,29700
5231,11989,35,2.0,9520
5232,5800,124,7.0,29760
5233,1599,101,5.0,25755
5234,5405,101,4.0,37269
5235,14186,92,5.0,32108
5237,13509,42,2.0,13398
5238,18880,49,2.0,17493
5239,17360,88,3.0,29128
5240,4918,70,4.0,17780
5241,17409,41,1.0,13858
5242,3562,121,5.0,34848
5243,10083,119,5.0,32844
5245,7896,37,1.0,12358
5246,15570,72,3.0,26208
5247,10806,92,4.0,23644
5248,15016,127,6.0,43815
5249,8958,71,3.0,17182
5250,3395,85,4.0,26095
5254,6208,108,7.0,27648
5256,13488,110,6.0,30580
5257,3215,32,1.0,10432
5258,3345,103,6.0,40479
5259,1953,88,4.0,34144
5260,854,55,2.0,12265
5261,4197,103,4.0,36462
5263,9213,76,3.0,17176
5264,14809,37,2.0,9657
5266,15553,47,2.0,14758
5267,1303,85,4.0,22185
5268,18601,78,3.0,24336
5269,4005,99,5.0,33660
5270,18250,81,3.0,24786
5271,9690,67,3.0,15477
5275,17721,111,5.0,39516
5276,3922,121,7.0,40535
5277,17554,82,3.0,29110
5278,14815,43,1.0,10492
5283,949,77,3.0,28567
5284,3928,78,4.0,22542
5286,17481,76,4.0,15580
5287,11324,118,7.0,26314
5290,4524,32,1.0,6720
5291,13835,77,3.0,25564
5292,1582,102,5.0,26112
5293,14014,59,2.0,17877
5294,14394,101,5.0,36562
5296,457,117,6.0,44226
5298,7985,117,7.0,41418
5299,2659,57,3.0,16074
5300,7876,45,1.0,11520
5301,9530,109,4.0,42401
5302,16279,116,7.0,34220
5303,8085,111,4.0,25197
5304,5199,125,6.0,45000
5305,5362,90,6.0,31680
5306,10656,51,2.0,16524
5307,8796,54,3.0,21060
5308,5708,53,3.0,10865
5309,7764,110,6.0,26730
5311,13110,102,4.0,23562
5312,1762,82,4.0,24600
5314,15256,98,4.0,29008
5316,4622,123,5.0,41082
5317,12386,57,3.0,18639
5319,19703,72,3.0,20376
5321,4827,49,2.0,17934
5322,13091,94,4.0,23124
5323,18431,87,3.0,34452
5324,14152,74,3.0,23236
5325,14961,86,3.0,32766
5326,18266,123,5.0,40344
5327,619,71,3.0,17182
5330,4597,37,2.0,13505
5331,2862,93,5.0,20646
5332,9261,129,5.0,44376
5333,7853,64,2.0,15616
5334,2042,113,6.0,28589
5335,9137,80,3.0,25200
5336,9160,61,3.0,14091
5337,4781,85,3.0,18190
5339,922,98,4.0,32634
5340,19022,78,4.0,29328
5341,15136,106,4.0,32754
5344,15626,121,7.0,47795
5347,3242,41,1.0,12833
5348,13766,115,7.0,30935
5349,6632,57,2.0,15561
5350,114,83,4.0,30544
5351,4297,72,4.0,28008
5352,7908,102,5.0,40086
5353,2665,39,1.0,15327
5354,5118,96,6.0,24576
5355,3828,127,6.0,42037
5356,2417,63,2.0,20412
5357,7886,64,3.0,22976
5358,9986,81,3.0,22275
5359,7871,125,6.0,38375
5361,10417,58,3.0,21286
5362,2266,90,3.0,33210
5363,5607,61,3.0,18788
5364,13778,34,1.0,8432
5365,8631,83,3.0,24983
5366,4527,96,4.0,27264
5367,8572,107,5.0,33491
5368,18764,107,4.0,23326
5369,14141,105,5.0,38010
5370,16480,92,5.0,31280
5371,4,98,6.0,26558
5372,5401,37,1.0,8621
5373,2576,123,7.0,36900
5374,18662,32,1.0,11200
5375,5771,63,3.0,12978
5376,15355,103,6.0,37080
5377,8942,47,2.0,17249
5378,2757,54,3.0,12474
5379,6299,70,4.0,20090
5380,39,127,7.0,40132
5381,4890,48,3.0,14448
5382,12282,38,2.0,12160
5383,4989,121,5.0,25168
5385,6560,67,2.0,16951
5386,17464,105,7.0,41370
5387,2643,120,7.0,24360
5388,14101,42,2.0,14784
5389,17536,90,5.0,28260
5391,17515,60,2.0,13500
5392,12427,48,2.0,14352
5393,5010,93,4.0,20832
5394,8684,99,4.0,31383
5395,2222,75,4.0,29475
5396,11928,92,4.0,19044
5397,1646,90,5.0,19530
5398,2615,76,4.0,16644
5399,19477,128,7.0,42880
5400,6441,81,3.0,18468
5401,9305,121,5.0,28556
5402,392,124,5.0,29388
5403,7796,32,1.0,12000
5404,12985,60,3.0,16440
5405,7590,74,3.0,21460
5406,4727,65,3.0,22555
5407,4257,72,3.0,17064
5408,12290,46,2.0,17388
5409,14237,45,2.0,13590
5411,6924,72,4.0,25992
5412,1476,49,2.0,10094
5413,19637,95,6.0,29355
5414,4935,117,6.0,29250
5415,9316,53,3.0,18550
5416,14479,66,3.0,13464
5417,14630,32,1.0,9280
5418,8958,67,3.0,17688
5419,14110,121,5.0,27104
5420,13571,55,2.0,20075
5422,19599,109,4.0,23108
5424,6256,37,1.0,13246
5425,10612,100,4.0,35100
5426,5214,92,4.0,19504
5427,4529,30,1.0,8160
5429,5258,65,4.0,20670
5430,17754,104,4.0,32448
5431,8926,38,2.0,13452
5432,3284,119,6.0,34272
5433,10159,90,3.0,29880
5434,2082,62,2.0,24242
5435,13073,91,5.0,21203
5437,4566,55,3.0,12320
5438,14902,52,3.0,15444
5439,3808,128,5.0,38528
5441,4573,120,7.0,43200
5442,9838,35,2.0,12285
5443,11659,108,6.0,35316
5444,16340,57,2.0,16473
5445,14577,102,6.0,39780
5446,19760,118,5.0,45312
5447,3116,41,2.0,12628
5448,15335,118,5.0,45548
5449,4368,83,3.0,25647
5450,5150,38,2.0,8474
5451,9580,97,5.0,20370
5452,12787,120,6.0,30600
5453,10260,34,2.0,8160
5454,16191,78,4.0,19890
5455,7242,50,2.0,14350
5456,10000,67,2.0,14338
5457,1239,84,4.0,29400
5458,15076,44,1.0,13024
5459,8675,81,4.0,22275
5460,9930,53,2.0,12932
5461,8429,74,4.0,24494
5462,970,123,5.0,38007
5464,19231,42,2.0,15582
5466,7070,101,5.0,21917
5469,18362,114,7.0,38760
5471,19012,58,3.0,11658
5472,15675,41,2.0,13981
5474,14633,47,2.0,16826
5475,9825,114,6.0,33402
5476,9248,40,1.0,11200
5478,389,42,2.0,10080
5479,17087,58,3.0,18618
5480,12547,108,4.0,23976
5481,12180,108,6.0,38340
5483,19111,47,2.0,14758
5484,16134,31,1.0,12307
5485,2144,127,5.0,45720
5486,8499,59,2.0,20827
5487,11199,63,2.0,19152
5488,11124,47,2.0,17672
5490,15526,121,5.0,38478
5491,11125,124,8.0,33976
5492,13604,125,5.0,41500
5493,17321,129,6.0,26832
5494,17565,46,3.0,15272
5495,2047,74,4.0,23088
5496,19271,108,4.0,38124
5497,5438,100,4.0,25600
5498,15146,72,3.0,19152
5499,1838,74,4.0,21016
5500,6729,42,2.0,12978
5501,11329,120,6.0,26400
5502,14152,108,5.0,30564
5503,9911,52,3.0,14196
5504,19613,49,3.0,17885
5505,1856,39,1.0,15132
5506,4179,74,4.0,16132
5507,1385,65,3.0,22620
5508,15744,69,3.0,26841
5509,10035,75,3.0,15225
5510,2901,31,1.0,12307
5511,15485,52,2.0,14352
5513,8065,56,3.0,21168
5514,7415,115,6.0,30935
5515,17602,65,2.0,14300
5517,10159,92,4.0,34868
5518,10842,64,4.0,17792
5519,822,78,4.0,27846
5520,16687,47,2.0,13207
5521,13617,128,8.0,45440
5522,5100,124,5.0,43772
5523,17599,96,5.0,20160
5524,19181,108,7.0,30024
5525,19027,100,5.0,34500
5526,8945,80,3.0,16080
5527,9873,99,4.0,21879
5532,222,86,4.0,21242
5534,16234,57,3.0,20349
5535,9623,33,1.0,12045
5536,5345,63,2.0,13671
5537,6113,116,5.0,28420
5538,17006,123,8.0,30627
5539,12137,33,1.0,12177
5540,9881,55,2.0,16005
5541,6053,82,3.0,31160
5543,8679,41,2.0,10004
5544,10891,113,5.0,40906
5545,2,53,2.0,20723
5546,8565,96,4.0,30528
5547,1156,34,1.0,9554
5548,4738,111,5.0,29082
5550,2949,31,1.0,6572
5552,2056,43,2.0,14362
5553,19220,112,6.0,30240
5554,19944,47,2.0,13442
5555,12015,71,4.0,17679
5556,18782,100,4.0,22100
5558,19561,86,5.0,20296
5559,19754,35,1.0,7630
5561,15955,71,3.0,23714
5562,8722,67,3.0,25326
5563,7797,127,7.0,38100
5564,12329,102,4.0,32232
5565,18845,40,1.0,12360
5566,5057,36,2.0,10908
5570,17240,128,5.0,45952
5572,4066,115,5.0,24150
5574,10647,127,7.0,50038
5575,7631,112,6.0,33376
5577,17784,71,3.0,26625
5578,273,46,2.0,12788
5579,1138,104,5.0,37544
5582,14859,124,5.0,40052
5584,18258,79,4.0,22673
5585,5978,43,2.0,12470
5587,19327,118,6.0,41064
5588,8676,102,6.0,36414
5590,1253,125,8.0,40875
5592,18755,75,3.0,23550
5593,5566,89,5.0,30616
5595,13734,50,2.0,18300
5596,5013,79,4.0,30731
5597,17808,42,2.0,14028
5598,1914,88,4.0,23760
5599,11006,85,5.0,20060
5600,1115,107,5.0,25252
5601,4594,35,1.0,8190
5602,1467,59,2.0,22597
5603,1408,82,4.0,17220
5604,9005,117,6.0,43641
5605,19458,93,4.0,37107
5606,18176,105,4.0,36330
5607,16554,106,5.0,38478
5608,15204,128,5.0,49792
5609,17342,125,6.0,31250
5610,19422,62,3.0,22134
5612,15596,87,5.0,26535
5613,15352,99,5.0,24849
5614,12591,104,6.0,29432
5615,18380,50,3.0,15050
5616,3540,127,6.0,36068
5617,3984,127,6.0,31369
5618,11727,103,4.0,24926
5619,4581,55,2.0,14190
5620,17679,111,5.0,31635
5621,9598,47,1.0,16873
5622,2968,52,2.0,11180
5624,10400,44,2.0,9504
5626,3798,72,4.0,24408
5627,10212,41,2.0,16031
5628,4368,125,5.0,37250
5629,7832,41,1.0,13325
5630,14042,71,2.0,18957
5631,11184,118,4.0,31034
5632,17486,111,6.0,42513
5634,646,122,5.0,38186
5635,8596,104,4.0,32760
5636,3296,50,2.0,14200
5637,6126,102,4.0,27948
5639,704,33,1.0,8481
5640,14902,116,5.0,35728
5641,5946,73,4.0,15257
5642,2344,73,3.0,20002
5644,12364,63,3.0,18774
5645,14235,77,3.0,16632
5648,17151,35,1.0,13405
5649,2222,116,6.0,23780
5650,14711,48,2.0,11520
5651,8221,123,6.0,38376
5652,5101,66,3.0,17952
5653,4302,90,3.0,30960
5655,11656,75,5.0,28350
5656,13050,83,4.0,17015
5658,7007,114,5.0,26904
5659,1267,114,6.0,26448
5660,18176,91,4.0,33397
5662,2651,109,4.0,28122
5663,13710,124,5.0,42656
5664,15794,82,4.0,29110
5665,13466,57,3.0,17898
5666,2818,46,2.0,10856
5667,5751,55,2.0,13090
5668,17974,44,2.0,16236
5669,3982,54,3.0,16956
5670,15266,61,2.0,17690
5671,5120,125,6.0,48375
5672,8428,67,2.0,26331
5673,5476,110,5.0,27940
5674,5964,51,3.0,12342
5675,16256,117,5.0,42471
5677,15649,70,3.0,22400
5679,257,97,5.0,24250
5681,4295,103,4.0,32239
5683,9114,117,6.0,29835
5684,12592,80,4.0,18560
5685,15132,67,4.0,17889
5686,10223,119,6.0,34510
5687,7670,120,8.0,35280
5688,8966,99,6.0,23760
5690,3563,119,5.0,35105
5691,3616,105,5.0,36120
5692,3242,30,1.0,6480
5693,308,75,3.0,15750
5694,2868,33,1.0,7458
5695,1754,62,3.0,23622
5696,12627,61,4.0,20130
5698,15870,118,6.0,23718
5699,11090,56,2.0,21952
5700,13167,116,6.0,26448
5701,2054,33,1.0,12309
5702,15813,76,4.0,28120
5703,10384,50,2.0,10000
5704,9504,78,3.0,19188
5707,19132,41,2.0,13038
5709,5874,35,1.0,13825
5710,10710,38,1.0,9310
5711,10560,101,5.0,31310
5712,5678,126,6.0,41202
5714,12432,52,2.0,11492
5715,17757,39,2.0,10803
5716,15812,67,3.0,24991
5717,12084,108,4.0,33480
5718,13823,120,7.0,42960
5720,1314,108,5.0,39312
5722,2929,74,3.0,27972
5724,9599,122,7.0,35746
5727,2555,127,5.0,46355
5728,2208,55,2.0,12705
5729,3884,64,3.0,25472
5730,16049,34,1.0,13226
5732,12704,82,4.0,19434
5733,15616,62,4.0,16926
5734,14906,33,1.0,6798
5735,4872,123,5.0,38130
5736,1767,101,6.0,35350
5737,6375,86,4.0,28122
5738,17799,56,3.0,13552
5740,161,46,2.0,13662
5742,17031,113,7.0,40002
5743,13595,61,2.0,23424
5744,15462,115,5.0,27600
5746,18105,126,6.0,42084
5748,17108,101,6.0,24240
5750,15192,64,3.0,23936
5751,4240,106,5.0,39962
5752,17810,110,6.0,23540
5753,1835,32,2.0,12096
5754,17960,50,3.0,15150
5756,15366,66,3.0,20196
5757,9583,35,1.0,11235
5760,10592,70,3.0,18830
5762,17110,121,5.0,44649
5763,14118,76,3.0,16188
5764,7762,92,6.0,26496
5765,13057,41,2.0,8651
5766,5411,31,1.0,11036
5767,10177,62,4.0,15252
5768,4971,59,3.0,14101
5769,2257,34,2.0,7242
5770,5807,116,5.0,31668
5771,16766,82,4.0,24928
